161
129
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;1;1;1;1;1;1;1;;;;;1;1;1;;;;;;;;;;;;;;;;1;1;;1;;1;1;;1;1;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;1;1;1;;;
;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;;;;;;;1;1;1;1;1;;;
;;;;;;;;;;;;1;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;;1;;1;;1;1;1;1;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;1;1;1;1;1;;;;;;;;;;;1;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;1;;1;1;1;1;1;;;;;;;;;;;;;;;;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;1;1;1;1;1;1;1;1;;;;;;
;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;1;1;1;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;;;1;1;1;1;1;1;1;1;1;1;1;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;1;1;;;;1;1;1;1;;1;;;;;1;1;1;1;1;1;1;1;;;;;;
;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;1;1;;;1;1;1;;;;;;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;1;;;;;1;1;1;1;;;;;
;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;;1;1;;;1;1;1;;;;;;;;;;1;;;;1;1;;;;1;1;;;;1;1;;;;;;;;;;;;;;;;1;;;;1;;;;1;1;;;;1;1;1;1;1;1;;;;;1;1;;;;;;1;1;;;;;
;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;;1;1;;;1;1;1;;;;;;;;;;1;;;;1;1;;;;1;1;;;;1;1;;;;;;;;;;;;;;;;1;;;;1;;;;1;1;;;;1;1;1;1;1;1;;;;;1;1;;;;;;1;1;;;;;
;;;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;1;;;;;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;;;;;1;1;;;1;1;1;;;;1;;;;;;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;1;;;;1;;;;1;1;;;;1;1;1;1;1;1;;;;1;1;1;;;;;;1;1;;;;;
;;;1;1;1;1;;;;;;1;1;;;1;1;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;1;;;;1;1;1;1;1;1;;;;;;1;1;1;1;1;1;;;;;;;1;;;1;1;;;;;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;1;1;1;;;1;1;;1;;;;;;
;;1;1;1;;1;1;1;1;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;1;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;;;;;;;1;1;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;1;1;1;;;1;1;1;1;;;;;;
;;1;1;1;1;1;;;;;;1;1;1;1;;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;1;1;;;1;1;1;1;1;;;;;;;;;;;1;;1;1;;1;1;1;1;1;1;1;;1;1;;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;1;1;1;1;1;1;;;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;1;1;1;1;;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;1;1;1;1;;;;;1;1;;1;1;1;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;3;3;3;3;3;3;3;;;3;3;3;;;;;;;3;3;3;3;3;3;3;3;3;3;;;;;;;;;;1;1;1;1;1;1;;;;1;1;;;;;;1;1;;;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;3;;;;;;;3;;3;;;3;3;3;;;;;;;3;3;3;3;3;3;3;3;3;3;3;;;;;;;1;;;1;1;1;1;1;1;1;1;1;1;;;;;;1;1;1;1;;;1;1;1;1;1;1;1;;;1;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;3;3;3;3;;3;3;3;3;3;3;3;3;3;3;;;;;3;3;3;3;3;3;3;3;1;1;;1;1;1;;1;1;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;;;1;;;1;1;1;1;1;1;1;;;;;;;;;1;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;3;3;3;3;3;;;3;3;3;3;;;;;3;3;3;3;3;3;3;;;;;3;3;3;3;3;3;3;3;1;1;;;1;;;1;1;;;1;;;;;1;1;1;;;1;1;;;1;1;1;1;;;1;;;1;;1;1;;;;;;;;;1;1;1;;;;;;;;;;;;;1;1;1;1;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;3;3;3;3;3;;;3;3;3;3;;;;;;3;3;3;3;;;;;;;;;;;;;3;3;1;1;1;;;;1;1;1;;;1;;;;;1;1;1;;;1;1;;;1;1;1;1;1;1;1;;;1;1;1;1;;;;;;;;;1;1;;;;;;;;;;;;;;;1;1;1;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;;;;;;;;3;3;3;3;;;;;;3;3;3;3;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;1;1;;;1;1;;;1;1;1;1;1;1;1;;;;;;;;1;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;;;;;;;;3;3;3;3;;;;;;3;3;3;3;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;1;1;1;1;;;1;1;;;1;1;1;1;1;1;1;;;;;;;;1;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;;;;;;;3;3;3;3;3;;;;;;3;3;3;3;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;;;;;1;1;1;1;1;1;;;1;1;1;1;1;;;1;1;1;1;1;1;1;1;1;1;;;;;;;;1;1;1;;;;;;;;;;;;;;;1;1;1;;1;1;1;;;;1;1;1;1;;;;;;;;;1;1;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;;;;;;3;3;3;3;3;3;3;;;;;3;3;3;3;3;;;;;;3;;;;;3;;;;;;;;;1;1;1;;;;;1;1;1;;;1;;;1;;;1;1;;;1;1;1;1;;;1;1;1;1;;;;;;;;1;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;1;1;;;;;;;;;;;;1;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;3;3;3;;;3;3;;;3;3;3;;;;;3;3;3;3;3;3;;;;;3;;;;;3;;;;;;;;;1;1;1;;;1;;;1;1;;;;;;;;;;;;1;1;1;1;1;;;1;1;1;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;1;1;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;3;3;3;3;3;3;3;;;3;3;;;3;3;3;;;;;3;3;3;3;3;3;;;;;3;;;;;3;;;;;;;;;1;1;1;;;1;;;1;1;1;1;;;;;1;;;;1;1;1;1;1;1;1;1;1;;;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;1;1;1;;1;1;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;;;3;3;3;3;3;3;3;;;;;3;3;3;3;3;3;;;;;3;3;3;3;3;3;;;;;;;;;1;1;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;;;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;;;3;3;3;3;3;3;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;;;;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;;;;;;;1;1;1;1;;;;;;;;;;;;;;;1;;1;1;1;;1;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;3;3;3;3;;;;;;3;3;3;;;;;;;;;3;3;3;3;;;;;;;;;1;1;1;1;;;;;;;;;1;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;3;3;3;3;;;;;;3;3;3;;;;;;;;;3;3;3;3;;;;;;;;;1;1;1;1;;;;;;;;;1;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;3;3;3;;;;;;;;3;3;3;3;3;;;;;;;;1;1;1;1;1;1;1;1;1;;;;1;1;1;;;;;;;;;;;;;;;1;1;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;3;3;3;;;;;;;3;3;3;3;3;3;3;;;;;;;1;1;1;1;1;1;1;1;1;;;;1;1;;;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;1;1;;;;1;1;1;1;;;;;;1;1;1;;;;1;1;1;;1;1;1;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;;;3;3;3;;;;;;3;3;3;;;;;;;3;3;;;3;3;3;;;;;;;;1;1;1;1;1;1;1;;;1;;;1;;;;;1;;1;;1;;1;;;1;1;;1;;1;;1;;;;;;1;1;1;1;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;;;3;3;3;;;;;;3;3;3;3;3;3;3;;;3;3;;;3;3;3;;;;1;1;;;;1;1;1;1;1;1;;;1;;;1;;;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;1;;1;;1;;1;1;1;1;1;1;1;1;1;;;;;;1;1;;1;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;;;3;3;3;3;3;3;3;;;;1;;1;;;;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;;1;;1;;1;;;1;1;;1;;1;;1;;;;;;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;;;;;;;3;3;3;;;;;;3;3;3;3;3;3;3;;;3;3;3;3;3;3;;;;;1;1;1;1;;;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;3;;;;;;;;;;;3;3;3;3;;;;;1;1;1;1;;;;;;;;;;;;;1;1;;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;3;;;;;;;;;;;3;3;3;3;;;;;1;1;1;1;;;;;;;;;;;;;1;1;;;;1;1;1;1;1;1;1;;;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;3;3;3;3;3;3;3;3;3;;;;;;3;;;;;3;3;3;3;3;3;3;;3;3;3;;;;;;;;;1;1;1;1;1;1;1;1;1;1;;1;1;;;;1;1;;1;;1;1;;;1;1;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;3;3;3;3;3;;;;;;;;;;3;;;;;3;;;;;3;3;3;3;3;3;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;3;;;;;;;;;;3;3;3;3;3;3;;;;;;3;3;3;;3;;;;;1;1;1;1;shell:shell_9;1;1;1;1;1;1;;1;;;1;1;;;;1;1;;1;;1;1;1;1;1;1;;1;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;3;3;3;3;;;;;;;3;3;3;3;3;3;;;;;3;3;3;3;3;3;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;3;3;3;;;;;3;3;3;3;;;;;;;3;3;3;3;3;3;;;;;3;3;;3;3;3;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;3;3;3;3;3;;;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;1;1;1;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
